latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
43.776490220308986,11.235118971592726,6.38,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77651973569849,11.235096189847823,6.48,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77654184504898,11.235060801064677,6.58,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77655388165579,11.235017073652813,6.68,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77655439373278,11.234970281783454,6.78,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77654331951616,11.234926069246617,6.88,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776521994714095,11.234889768726756,6.98,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77649299140322,11.234865758602302,7.07,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77645980780258,11.234856934848613,7.17,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776426446340686,11.23486436174061,7.27,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77639693090514,11.234887143485516,7.37,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77637482150107,11.234922532268664,7.47,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776362784858215,11.234966259680526,7.57,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77636227277959,11.235013051549886,7.67,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77637334702973,11.235057264086722,7.77,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776394671884816,11.235093564606583,7.86,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77642367524338,11.235117574731039,7.96,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77645685886406,11.235126398484725,8.06,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776490220308986,11.235118971592726,8.16,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77651973569849,11.235096189847823,8.26,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77654184504898,11.235060801064677,8.36,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77655388165579,11.235017073652813,8.46,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77655439373278,11.234970281783454,8.56,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77654331951616,11.234926069246617,8.65,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776521994714095,11.234889768726756,8.75,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77649299140322,11.234865758602302,8.85,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77645980780258,11.234856934848613,8.95,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776426446340686,11.23486436174061,9.05,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77639693090514,11.234887143485516,9.15,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77637482150107,11.234922532268664,9.25,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776362784858215,11.234966259680526,9.35,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77636227277959,11.235013051549886,9.44,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77637334702973,11.235057264086722,9.54,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776394671884816,11.235093564606583,9.64,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77642367524338,11.235117574731039,9.74,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77645685886406,11.235126398484725,9.84,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776490220308986,11.235118971592726,9.94,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77651973569849,11.235096189847823,10.04,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77654184504898,11.235060801064677,10.14,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77655388165579,11.235017073652813,10.23,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77655439373278,11.234970281783454,10.33,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77654331951616,11.234926069246617,10.43,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776521994714095,11.234889768726756,10.53,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77649299140322,11.234865758602302,10.63,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77645980780258,11.234856934848613,10.73,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776426446340686,11.23486436174061,10.83,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77639693090514,11.234887143485516,10.93,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77637482150107,11.234922532268664,11.02,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776362784858215,11.234966259680526,11.12,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77636227277959,11.235013051549886,11.22,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77637334702973,11.235057264086722,11.32,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776394671884816,11.235093564606583,11.42,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77642367524338,11.235117574731039,11.52,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77645685886406,11.235126398484725,11.62,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776490220308986,11.235118971592726,11.72,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77651973569849,11.235096189847823,11.81,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77654184504898,11.235060801064677,11.91,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77655388165579,11.235017073652813,12.01,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77655439373278,11.234970281783454,12.11,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77654331951616,11.234926069246617,12.21,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776521994714095,11.234889768726756,12.31,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77649299140322,11.234865758602302,12.41,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77645980780258,11.234856934848613,12.51,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776426446340686,11.23486436174061,12.60,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77639693090514,11.234887143485516,12.70,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77637482150107,11.234922532268664,12.80,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.776362784858215,11.234966259680526,12.90,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
43.77636227277959,11.235013051549886,13.00,91,16.04163932800293,0,1,-40.7016846413882,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.77645833333333,11.23499166666667,8,1,-1,-1
