latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
43.775252798048335,11.251812452379523,3.78,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77528654534146,11.251816369715172,4.00,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775319874786625,11.251808056992449,4.22,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77535051503975,11.251788080709677,4.44,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77537637802383,11.25175780221751,4.67,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77539570122644,11.251719284945152,4.89,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77540716781004,11.251675153781061,5.11,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77540999635057,11.251628416191142,5.33,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77540399408886,11.251582257264912,5.56,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77538957006661,11.251539822656907,5.78,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77536770725147,11.251504004215539,6.00,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77533989555099,11.251477242908392,6.22,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775308030279795,11.251461362474327,6.44,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.7752742829988,11.25145744513868,6.67,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775240953528225,11.251465757861403,6.89,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77521031321896,11.251485734144175,7.11,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77518445016305,11.251516012636342,7.33,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77516512689219,11.2515545299087,7.56,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77515366026217,11.25159866107279,7.78,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77515083170952,11.251645398662708,8.00,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775156833996625,11.25169155758894,8.22,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775171258075034,11.251733992196945,8.44,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77519312096199,11.251769810638311,8.67,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77522093273073,11.25179657194546,8.89,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775252798048335,11.251812452379523,9.11,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77528654534146,11.251816369715172,9.33,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775319874786625,11.251808056992449,9.56,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77535051503975,11.251788080709677,9.78,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77537637802383,11.25175780221751,10.00,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77539570122644,11.251719284945152,10.22,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77540716781004,11.251675153781061,10.44,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77540999635057,11.251628416191142,10.67,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77540399408886,11.251582257264912,10.89,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77538957006661,11.251539822656907,11.11,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77536770725147,11.251504004215539,11.33,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77533989555099,11.251477242908392,11.56,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775308030279795,11.251461362474327,11.78,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.7752742829988,11.25145744513868,12.00,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775240953528225,11.251465757861403,12.22,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77521031321896,11.251485734144175,12.44,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77518445016305,11.251516012636342,12.67,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77516512689219,11.2515545299087,12.89,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77515366026217,11.25159866107279,13.11,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77515083170952,11.251645398662708,13.33,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775156833996625,11.25169155758894,13.56,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775171258075034,11.251733992196945,13.78,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77519312096199,11.251769810638311,14.00,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77522093273073,11.25179657194546,14.22,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775252798048335,11.251812452379523,14.44,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77528654534146,11.251816369715172,14.67,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775319874786625,11.251808056992449,14.89,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77535051503975,11.251788080709677,15.11,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77537637802383,11.25175780221751,15.33,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77539570122644,11.251719284945152,15.56,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77540716781004,11.251675153781061,15.78,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77540999635057,11.251628416191142,16.00,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77540399408886,11.251582257264912,16.22,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77538957006661,11.251539822656907,16.44,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77536770725147,11.251504004215539,16.67,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77533989555099,11.251477242908392,16.89,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775308030279795,11.251461362474327,17.11,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.7752742829988,11.25145744513868,17.33,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775240953528225,11.251465757861403,17.56,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77521031321896,11.251485734144175,17.78,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77518445016305,11.251516012636342,18.00,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77516512689219,11.2515545299087,18.22,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77515366026217,11.25159866107279,18.44,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.77515083170952,11.251645398662708,18.67,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775156833996625,11.25169155758894,18.89,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
43.775171258075034,11.251733992196945,19.11,52,118.28553009033203,0,1,-55,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,43.775280414170446,11.251636907426924,8,1,-1,-1
